x,y,source,image_name,simulated,num_spots
23.9824,15.719914,deepspot,deepspot_151.tif,TRUE,241
19.805477,15.419747,deepspot,deepspot_15.tif,TRUE,241
20.54882,12.39356,deepspot,deepspot_236.tif,TRUE,135
22.05305,12.293311,deepspot,deepspot_395.tif,TRUE,135
20.885693,11.836251,deepspot,deepspot_45.tif,TRUE,241
24.606733,13.077385,deepspot,deepspot_247.tif,TRUE,135
20.2848,13.612432,deepspot,deepspot_449.tif,TRUE,241
19.71182,13.798182,deepspot,deepspot_277.tif,TRUE,135
20.176409,13.29931,deepspot,deepspot_388.tif,TRUE,135
19.901985,14.984187,deepspot,deepspot_86.tif,TRUE,241
23.442846,14.075828,deepspot,deepspot_362.tif,TRUE,135
23.981802,14.0764,deepspot,deepspot_246.tif,TRUE,241
21.297575,12.230201,deepspot,deepspot_365.tif,TRUE,135
22.431473,14.662549,deepspot,deepspot_106.tif,TRUE,241
23.18228,14.257124,deepspot,deepspot_132.tif,TRUE,241
24.360094,12.941431,deepspot,deepspot_407.tif,TRUE,135
20.934906,14.548957,deepspot,deepspot_162.tif,TRUE,241
23.54638,14.784393,deepspot,deepspot_469.tif,TRUE,241
22.80994,16.080418,deepspot,deepspot_461.tif,TRUE,241
21.466423,15.143418,deepspot,deepspot_242.tif,TRUE,135
24.202429,14.760364,deepspot,deepspot_307.tif,TRUE,135
24.934631,14.401487,deepspot,deepspot_194.tif,TRUE,241
19.592157,12.257083,deepspot,deepspot_356.tif,TRUE,135
23.828913,15.057576,deepspot,deepspot_460.tif,TRUE,241
19.482206,14.890247,deepspot,deepspot_280.tif,TRUE,135
23.740814,14.363854,deepspot,deepspot_285.tif,TRUE,135
23.467861,12.542813,deepspot,deepspot_369.tif,TRUE,135
21.214674,15.484957,deepspot,deepspot_112.tif,TRUE,241
24.138142,15.856606,deepspot,deepspot_121.tif,TRUE,241
23.953728,12.715087,deepspot,deepspot_257.tif,TRUE,241
23.411732,15.786534,deepspot,deepspot_319.tif,TRUE,135
24.325848,12.94376,deepspot,deepspot_337.tif,TRUE,135
24.634544,15.341925,deepspot,deepspot_129.tif,TRUE,241
20.901484,15.39458,deepspot,deepspot_459.tif,TRUE,241
20.694977,15.407768,deepspot,deepspot_130.tif,TRUE,241
21.72892,15.114472,deepspot,deepspot_414.tif,TRUE,135
21.066769,13.368053,deepspot,deepspot_251.tif,TRUE,135
18.839931,14.117486,deepspot,deepspot_259.tif,TRUE,133
21.788013,14.928171,deepspot,deepspot_256.tif,TRUE,135
23.235867,13.7568035,deepspot,deepspot_359.tif,TRUE,135
23.80165,13.260062,deepspot,deepspot_326.tif,TRUE,135
20.113888,15.818135,deepspot,deepspot_42.tif,TRUE,241
20.307343,14.9646635,deepspot,deepspot_6.tif,TRUE,241
23.673203,13.528348,deepspot,deepspot_401.tif,TRUE,241
19.66268,16.035774,deepspot,deepspot_140.tif,TRUE,241
24.440817,13.468053,deepspot,deepspot_195.tif,TRUE,241
20.019201,15.820054,deepspot,deepspot_65.tif,TRUE,241
22.937874,12.358618,deepspot,deepspot_350.tif,TRUE,135
21.703163,14.173807,deepspot,deepspot_348.tif,TRUE,135
20.495102,12.458541,deepspot,deepspot_462.tif,TRUE,241
24.007645,13.658046,deepspot,deepspot_317.tif,TRUE,135
19.901098,15.5146475,deepspot,deepspot_445.tif,TRUE,241
20.238335,11.892183,deepspot,deepspot_353.tif,TRUE,135
19.571436,16.006239,deepspot,deepspot_167.tif,TRUE,241
19.941107,14.963643,deepspot,deepspot_249.tif,TRUE,131
18.835623,14.90616,deepspot,deepspot_241.tif,TRUE,135
21.328472,12.848774,deepspot,deepspot_191.tif,TRUE,241
23.25791,15.558918,deepspot,deepspot_207.tif,TRUE,241
19.434301,14.31735,deepspot,deepspot_406.tif,TRUE,135
22.73785,14.943117,deepspot,deepspot_161.tif,TRUE,241
22.407736,12.282403,deepspot,deepspot_321.tif,TRUE,135
20.438196,13.440258,deepspot,deepspot_447.tif,TRUE,135
19.566717,13.284837,deepspot,deepspot_235.tif,TRUE,241
19.198185,15.006358,deepspot,deepspot_394.tif,TRUE,135
23.557112,15.45717,deepspot,deepspot_173.tif,TRUE,241
21.107687,14.560784,deepspot,deepspot_392.tif,TRUE,135
20.681398,15.174193,deepspot,deepspot_100.tif,TRUE,241
20.18825,15.313958,deepspot,deepspot_62.tif,TRUE,241
23.567028,15.1938925,deepspot,deepspot_493.tif,TRUE,241
24.422417,13.92296,deepspot,deepspot_281.tif,TRUE,135
19.650845,14.096332,deepspot,deepspot_187.tif,TRUE,239
23.959133,13.931819,deepspot,deepspot_79.tif,TRUE,241
21.021101,15.734187,deepspot,deepspot_83.tif,TRUE,241
20.168459,15.28255,deepspot,deepspot_431.tif,TRUE,135
22.729313,13.728926,deepspot,deepspot_310.tif,TRUE,135
20.225393,11.525887,deepspot,deepspot_361.tif,TRUE,135
19.318087,13.723962,deepspot,deepspot_404.tif,TRUE,135
21.368784,12.929398,deepspot,deepspot_98.tif,TRUE,241
22.951859,13.992114,deepspot,deepspot_69.tif,TRUE,241
21.247713,12.685763,deepspot,deepspot_328.tif,TRUE,135
22.801954,15.945608,deepspot,deepspot_115.tif,TRUE,241
24.45712,15.639326,deepspot,deepspot_448.tif,TRUE,241
24.806204,14.35553,deepspot,deepspot_425.tif,TRUE,135
23.370264,14.798148,deepspot,deepspot_80.tif,TRUE,241
19.844597,12.017339,deepspot,deepspot_71.tif,TRUE,241
20.816648,14.687826,deepspot,deepspot_221.tif,TRUE,241
22.913643,13.307082,deepspot,deepspot_245.tif,TRUE,135
24.496588,14.900005,deepspot,deepspot_410.tif,TRUE,135
20.405548,13.268904,deepspot,deepspot_135.tif,TRUE,241
19.190052,15.806724,deepspot,deepspot_475.tif,TRUE,241
21.86299,14.393479,deepspot,deepspot_24.tif,TRUE,241
20.41781,14.981434,deepspot,deepspot_16.tif,TRUE,241
20.245092,12.836488,deepspot,deepspot_433.tif,TRUE,135
24.334217,14.037475,deepspot,deepspot_389.tif,TRUE,135
19.891022,13.551814,deepspot,deepspot_413.tif,TRUE,135
20.392447,13.531145,deepspot,deepspot_272.tif,TRUE,135
19.948236,11.903412,deepspot,deepspot_101.tif,TRUE,241
20.3673,13.445253,deepspot,deepspot_443.tif,TRUE,135
20.157824,12.863546,deepspot,deepspot_314.tif,TRUE,135
20.154362,11.935019,deepspot,deepspot_180.tif,TRUE,241
20.257217,13.838636,deepspot,deepspot_450.tif,TRUE,241
19.017612,14.180446,deepspot,deepspot_332.tif,TRUE,135
20.342339,14.993841,deepspot,deepspot_122.tif,TRUE,241
20.53966,12.951314,deepspot,deepspot_436.tif,TRUE,135
19.439262,13.736845,deepspot,deepspot_440.tif,TRUE,135
24.677113,13.5076475,deepspot,deepspot_186.tif,TRUE,241
19.7638,14.387944,deepspot,deepspot_378.tif,TRUE,135
19.700163,12.839068,deepspot,deepspot_343.tif,TRUE,135
20.208828,14.20249,deepspot,deepspot_427.tif,TRUE,135
20.08707,14.93883,deepspot,deepspot_341.tif,TRUE,135
19.879887,14.316903,deepspot,deepspot_472.tif,TRUE,241
22.75805,13.791212,deepspot,deepspot_421.tif,TRUE,135
24.07924,14.622173,deepspot,deepspot_346.tif,TRUE,241
19.600386,15.670496,deepspot,deepspot_4.tif,TRUE,241
24.67681,14.037375,deepspot,deepspot_377.tif,TRUE,135
21.423832,12.115846,deepspot,deepspot_294.tif,TRUE,135
19.057974,13.856596,deepspot,deepspot_437.tif,TRUE,135
21.666647,12.589015,deepspot,deepspot_347.tif,TRUE,135
23.861597,14.50747,deepspot,deepspot_143.tif,TRUE,241
23.547283,12.444204,deepspot,deepspot_22.tif,TRUE,241
19.281002,14.425022,deepspot,deepspot_446.tif,TRUE,241
24.494274,12.968132,deepspot,deepspot_366.tif,TRUE,135
19.597494,13.659276,deepspot,deepspot_74.tif,TRUE,239
19.953636,11.8058,deepspot,deepspot_175.tif,TRUE,241
24.16723,14.542037,deepspot,deepspot_105.tif,TRUE,241
22.895681,14.140833,deepspot,deepspot_289.tif,TRUE,135
24.19403,13.393178,deepspot,deepspot_444.tif,TRUE,135
22.877958,16.24338,deepspot,deepspot_114.tif,TRUE,241
22.235844,13.416724,deepspot,deepspot_254.tif,TRUE,135
23.24135,16.020227,deepspot,deepspot_498.tif,TRUE,241
20.541649,12.128497,deepspot,deepspot_312.tif,TRUE,239
24.163828,12.807097,deepspot,deepspot_287.tif,TRUE,135
21.887548,12.922823,deepspot,deepspot_434.tif,TRUE,239
22.914822,16.096975,deepspot,deepspot_124.tif,TRUE,241
19.422653,13.6503315,deepspot,deepspot_125.tif,TRUE,241
23.119423,16.010864,deepspot,deepspot_28.tif,TRUE,241
22.726984,15.500471,deepspot,deepspot_197.tif,TRUE,241
23.8629,14.164179,deepspot,deepspot_470.tif,TRUE,241
24.335537,14.994716,deepspot,deepspot_476.tif,TRUE,241
18.984074,15.141051,deepspot,deepspot_333.tif,TRUE,135
20.323437,11.66973,deepspot,deepspot_474.tif,TRUE,241
19.283392,15.482959,deepspot,deepspot_217.tif,TRUE,241
20.427042,12.63196,deepspot,deepspot_263.tif,TRUE,135
22.062742,14.577314,deepspot,deepspot_429.tif,TRUE,135
23.883984,13.431885,deepspot,deepspot_400.tif,TRUE,135
24.564053,13.642542,deepspot,deepspot_376.tif,TRUE,135
20.42852,14.129479,deepspot,deepspot_205.tif,TRUE,241
19.894047,15.0977335,deepspot,deepspot_441.tif,TRUE,135
19.949768,14.167847,deepspot,deepspot_2.tif,TRUE,241
23.19669,12.388543,deepspot,deepspot_415.tif,TRUE,135
21.96586,14.029597,deepspot,deepspot_184.tif,TRUE,241
23.05093,13.879483,deepspot,deepspot_231.tif,TRUE,135
19.4995,13.697183,deepspot,deepspot_211.tif,TRUE,241
12.440386,4.4546413,smFISH,deepblink_400.tif,FALSE,160
15.261381,6.8983893,smFISH,deepblink_190.tif,FALSE,7
12.225802,8.439043,smFISH,deepblink_595.tif,FALSE,112
15.970534,8.217643,smFISH,deepblink_320.tif,FALSE,5
13.0607195,2.9694917,smFISH,deepblink_148.tif,FALSE,49
13.084604,8.887133,smFISH,deepblink_478.tif,FALSE,37
16.678955,7.867486,smFISH,deepblink_89.tif,FALSE,5
13.766135,9.759105,smFISH,deepblink_70.tif,FALSE,34
15.303749,10.094142,smFISH,deepblink_80.tif,FALSE,15
16.645294,8.779658,smFISH,deepblink_490.tif,FALSE,11
14.046385,9.410303,smFISH,deepblink_504.tif,FALSE,34
11.748955,6.7106123,smFISH,deepblink_278.tif,FALSE,83
13.622352,8.281455,smFISH,deepblink_351.tif,FALSE,50
12.080142,6.0080523,smFISH,deepblink_468.tif,FALSE,97
11.619031,6.4398494,smFISH,deepblink_546.tif,FALSE,167
12.612123,6.5807796,smFISH,deepblink_325.tif,FALSE,63
14.992824,9.041557,smFISH,deepblink_599.tif,FALSE,7
15.2627945,7.4955535,smFISH,deepblink_487.tif,FALSE,29
12.707675,5.0899534,smFISH,deepblink_209.tif,FALSE,61
12.826813,4.700952,smFISH,deepblink_258.tif,FALSE,71
17.146793,9.551983,smFISH,deepblink_2.tif,FALSE,1
15.280208,7.823258,smFISH,deepblink_554.tif,FALSE,18
16.579153,9.291525,smFISH,deepblink_150.tif,FALSE,6
15.775705,7.3509617,smFISH,deepblink_162.tif,FALSE,12
12.575246,6.24047,smFISH,deepblink_67.tif,FALSE,77
16.553514,8.059184,smFISH,deepblink_24.tif,FALSE,4
14.094367,5.366926,smFISH,deepblink_19.tif,FALSE,8
15.5485525,7.2653165,smFISH,deepblink_462.tif,FALSE,14
14.894861,9.305345,smFISH,deepblink_181.tif,FALSE,20
14.909499,6.8739066,smFISH,deepblink_304.tif,FALSE,5
12.630239,3.907882,smFISH,deepblink_227.tif,FALSE,164
15.606574,8.9612665,smFISH,deepblink_305.tif,FALSE,16
13.255228,3.7482958,smFISH,deepblink_284.tif,FALSE,45
14.8936,8.519282,smFISH,deepblink_596.tif,FALSE,18
13.288695,3.3144152,smFISH,deepblink_219.tif,FALSE,36
14.140616,8.300684,smFISH,deepblink_519.tif,FALSE,45
15.3462715,9.533572,smFISH,deepblink_318.tif,FALSE,12
13.724728,8.965861,smFISH,deepblink_507.tif,FALSE,27
16.34298,7.969723,smFISH,deepblink_447.tif,FALSE,11
12.609147,4.2460375,smFISH,deepblink_286.tif,FALSE,76
14.877988,7.522251,smFISH,deepblink_480.tif,FALSE,55
13.515009,2.855962,smFISH,deepblink_11.tif,FALSE,20
16.36266,9.326228,smFISH,deepblink_457.tif,FALSE,7
12.930003,6.4479856,smFISH,deepblink_118.tif,FALSE,33
12.794,7.8274126,smFISH,deepblink_609.tif,FALSE,74
14.898927,8.178438,smFISH,deepblink_365.tif,FALSE,35
12.260546,5.1445017,smFISH,deepblink_347.tif,FALSE,121
15.240525,6.678515,smFISH,deepblink_541.tif,FALSE,8
16.707045,8.919804,smFISH,deepblink_385.tif,FALSE,4
16.420929,9.076642,smFISH,deepblink_636.tif,FALSE,4
11.992174,6.409735,smFISH,deepblink_63.tif,FALSE,86
13.920948,6.450704,smFISH,deepblink_506.tif,FALSE,21
13.122845,5.6010227,smFISH,deepblink_309.tif,FALSE,84
13.96247,6.0864925,smFISH,deepblink_394.tif,FALSE,21
13.627225,7.279584,smFISH,deepblink_302.tif,FALSE,21
13.566297,3.2578983,smFISH,deepblink_164.tif,FALSE,44
14.444911,7.7573676,smFISH,deepblink_104.tif,FALSE,10
12.751031,8.24649,smFISH,deepblink_187.tif,FALSE,54
15.114512,7.437338,smFISH,deepblink_301.tif,FALSE,11
13.195647,6.216115,smFISH,deepblink_233.tif,FALSE,35
13.718287,7.516412,smFISH,deepblink_329.tif,FALSE,43
16.703436,9.556412,smFISH,deepblink_200.tif,FALSE,1
15.644127,9.052381,smFISH,deepblink_313.tif,FALSE,9
13.521489,3.405147,smFISH,deepblink_511.tif,FALSE,28
13.916985,2.6970959,smFISH,deepblink_166.tif,FALSE,39
14.35512,6.8662767,smFISH,deepblink_90.tif,FALSE,5
15.908163,7.08667,smFISH,deepblink_614.tif,FALSE,7
11.610736,6.468091,smFISH,deepblink_170.tif,FALSE,135
12.0095415,7.75016,smFISH,deepblink_171.tif,FALSE,136
13.607636,7.3738804,smFISH,deepblink_453.tif,FALSE,31
14.599009,6.7844768,smFISH,deepblink_223.tif,FALSE,9
13.936643,7.9916306,smFISH,deepblink_37.tif,FALSE,35
14.895979,7.3389263,smFISH,deepblink_274.tif,FALSE,8
12.761234,7.792901,smFISH,deepblink_137.tif,FALSE,55
15.9681425,7.9067917,smFISH,deepblink_133.tif,FALSE,17
15.048576,7.971574,smFISH,deepblink_8.tif,FALSE,16
15.995068,8.655833,smFISH,deepblink_402.tif,FALSE,7
13.470975,9.655643,smFISH,deepblink_535.tif,FALSE,47
15.18551,8.776448,smFISH,deepblink_61.tif,FALSE,11
12.055722,7.916095,smFISH,deepblink_563.tif,FALSE,76
15.362323,9.263155,smFISH,deepblink_612.tif,FALSE,7
14.200488,8.584031,smFISH,deepblink_540.tif,FALSE,13
14.983148,7.748369,smFISH,deepblink_386.tif,FALSE,10
12.026092,7.1774073,smFISH,deepblink_623.tif,FALSE,73
13.5282545,3.8051944,smFISH,deepblink_308.tif,FALSE,23
12.103468,7.2508264,smFISH,deepblink_510.tif,FALSE,82
12.865191,8.546049,smFISH,deepblink_123.tif,FALSE,43
13.226777,7.0431066,smFISH,deepblink_21.tif,FALSE,41
15.048639,6.5260835,smFISH,deepblink_414.tif,FALSE,9
15.581982,8.635583,smFISH,deepblink_397.tif,FALSE,13
13.873666,4.32131,smFISH,deepblink_451.tif,FALSE,17
16.138456,9.32119,smFISH,deepblink_119.tif,FALSE,12
13.494378,9.667186,smFISH,deepblink_590.tif,FALSE,59
15.807491,9.795539,smFISH,deepblink_207.tif,FALSE,8
14.64381,10.088314,smFISH,deepblink_332.tif,FALSE,20
12.742988,7.4781475,smFISH,deepblink_328.tif,FALSE,43
15.723119,7.9398885,smFISH,deepblink_205.tif,FALSE,11
13.735798,6.660299,smFISH,deepblink_583.tif,FALSE,91
12.382221,7.219879,smFISH,deepblink_452.tif,FALSE,61
12.109494,7.288126,smFISH,deepblink_252.tif,FALSE,58
13.07598,8.22512,smFISH,deepblink_552.tif,FALSE,69
12.479185,6.779187,smFISH,deepblink_542.tif,FALSE,44
15.511317,9.060795,smFISH,deepblink_129.tif,FALSE,10
13.4674225,3.9825613,smFISH,deepblink_98.tif,FALSE,25
16.059196,8.220584,smFISH,deepblink_503.tif,FALSE,18
14.883457,9.633188,smFISH,deepblink_210.tif,FALSE,21
14.122655,4.240681,smFISH,deepblink_355.tif,FALSE,6
12.565982,4.995106,smFISH,deepblink_112.tif,FALSE,92
12.336599,4.707819,smFISH,deepblink_147.tif,FALSE,90
11.401215,5.4207916,smFISH,deepblink_442.tif,FALSE,259
12.725687,6.211653,smFISH,deepblink_122.tif,FALSE,37
12.565316,7.555803,smFISH,deepblink_293.tif,FALSE,94
12.221696,7.9165564,smFISH,deepblink_593.tif,FALSE,74
14.772063,7.031107,smFISH,deepblink_254.tif,FALSE,11
11.491184,6.069306,smFISH,deepblink_113.tif,FALSE,103
13.623384,7.839338,smFISH,deepblink_434.tif,FALSE,19
11.993783,7.441487,smFISH,deepblink_461.tif,FALSE,108
13.339158,9.402204,smFISH,deepblink_14.tif,FALSE,60
14.678964,7.979303,smFISH,deepblink_481.tif,FALSE,18
15.885548,9.153696,smFISH,deepblink_589.tif,FALSE,8
16.88516,8.003105,smFISH,deepblink_321.tif,FALSE,2
15.208909,10.052885,smFISH,deepblink_245.tif,FALSE,13
15.898069,7.654383,smFISH,deepblink_106.tif,FALSE,10
16.127516,7.8295426,smFISH,deepblink_142.tif,FALSE,3
13.192175,6.166505,smFISH,deepblink_409.tif,FALSE,39
13.690318,6.920182,smFISH,deepblink_253.tif,FALSE,32
11.405369,4.601591,smFISH,deepblink_581.tif,FALSE,106
14.057224,8.942451,smFISH,deepblink_331.tif,FALSE,33
15.136933,7.6356363,smFISH,deepblink_495.tif,FALSE,15
14.274448,9.669945,smFISH,deepblink_124.tif,FALSE,30
13.260068,6.5232716,smFISH,deepblink_605.tif,FALSE,40
13.366436,4.0904107,smFISH,deepblink_315.tif,FALSE,30
14.734052,6.2763996,smFISH,deepblink_189.tif,FALSE,10
16.562498,8.213115,smFISH,deepblink_441.tif,FALSE,6
12.321291,4.903109,smFISH,deepblink_218.tif,FALSE,97
12.020355,7.7467337,smFISH,deepblink_508.tif,FALSE,103
15.147183,7.8595114,smFISH,deepblink_121.tif,FALSE,17
15.62287,8.406121,smFISH,deepblink_382.tif,FALSE,14
13.582828,9.334848,smFISH,deepblink_91.tif,FALSE,51
13.129464,7.1350102,smFISH,deepblink_275.tif,FALSE,29
14.374164,8.713147,smFISH,deepblink_204.tif,FALSE,30
16.258026,8.4005,smFISH,deepblink_606.tif,FALSE,8
12.855284,5.082751,smFISH,deepblink_78.tif,FALSE,80
12.61519,8.035886,smFISH,deepblink_85.tif,FALSE,67
13.209809,8.436131,smFISH,deepblink_169.tif,FALSE,49
14.890519,8.513126,smFISH,deepblink_17.tif,FALSE,17
11.349755,6.3838887,smFISH,deepblink_220.tif,FALSE,133
15.36025,8.638383,smFISH,deepblink_251.tif,FALSE,12
14.158263,6.63308,smFISH,deepblink_364.tif,FALSE,12
14.392214,8.128039,smFISH,deepblink_343.tif,FALSE,26
13.096335,4.6269603,smFISH,deepblink_311.tif,FALSE,28
12.534359,8.737495,smFISH,deepblink_577.tif,FALSE,88
12.804195,8.878961,smFISH,deepblink_472.tif,FALSE,81
14.614385,8.461275,smFISH,deepblink_396.tif,FALSE,7
14.059929,7.6541963,smFISH,deepblink_222.tif,FALSE,33
16.234276,9.752798,smFISH,deepblink_128.tif,FALSE,5
14.361276,8.327691,smFISH,deepblink_448.tif,FALSE,25
11.821067,6.718438,smFISH,deepblink_240.tif,FALSE,53
11.429061,5.8647203,smFISH,deepblink_534.tif,FALSE,257
12.692495,3.9719222,smFISH,deepblink_525.tif,FALSE,88
13.1359005,5.522795,smFISH,deepblink_640.tif,FALSE,22
13.316619,6.9559464,smFISH,deepblink_165.tif,FALSE,59
11.627433,7.2925377,smFISH,deepblink_622.tif,FALSE,128
15.486131,7.753534,smFISH,deepblink_501.tif,FALSE,5
13.037946,7.3311357,smFISH,deepblink_160.tif,FALSE,36
16.29921,9.648399,smFISH,deepblink_75.tif,FALSE,2
14.156253,8.406474,smFISH,deepblink_57.tif,FALSE,30
16.72288,9.0318775,smFISH,deepblink_536.tif,FALSE,20
12.854993,6.8926716,smFISH,deepblink_528.tif,FALSE,47
13.617083,6.909835,smFISH,deepblink_239.tif,FALSE,18
14.010119,7.3192735,smFISH,deepblink_175.tif,FALSE,27
13.690315,3.6712933,smFISH,deepblink_379.tif,FALSE,40
13.926174,7.9875607,smFISH,deepblink_366.tif,FALSE,38
12.886637,6.4954586,smFISH,deepblink_633.tif,FALSE,40
16.027927,7.7176476,smFISH,deepblink_230.tif,FALSE,1
12.236658,7.85121,smFISH,deepblink_242.tif,FALSE,117
15.151338,9.3749275,smFISH,deepblink_443.tif,FALSE,19
14.094653,7.0448174,smFISH,deepblink_449.tif,FALSE,27
12.741096,7.102353,smFISH,deepblink_52.tif,FALSE,32
12.564576,5.3328037,smFISH,deepblink_375.tif,FALSE,63
15.275289,6.8622985,smFISH,deepblink_20.tif,FALSE,22
15.056071,10.01582,smFISH,deepblink_263.tif,FALSE,44
16.839579,9.594209,smFISH,deepblink_349.tif,FALSE,2
12.095199,5.4198523,smFISH,deepblink_558.tif,FALSE,53
15.263348,9.811429,smFISH,deepblink_134.tif,FALSE,13
13.389423,6.9700103,smFISH,deepblink_467.tif,FALSE,59
16.88406,9.060741,smFISH,deepblink_73.tif,FALSE,1
13.149483,8.153545,smFISH,deepblink_50.tif,FALSE,59
13.969323,5.659378,smFISH,deepblink_387.tif,FALSE,22
12.568882,8.762045,smFISH,deepblink_429.tif,FALSE,73
12.608716,8.197816,smFISH,deepblink_198.tif,FALSE,75
11.843869,4.0953836,smFISH,deepblink_83.tif,FALSE,82
15.756136,7.6718426,smFISH,deepblink_107.tif,FALSE,6
12.143589,6.2240934,smFISH,deepblink_426.tif,FALSE,73
15.563547,9.165814,smFISH,deepblink_513.tif,FALSE,4
13.0198765,3.6645668,smFISH,deepblink_201.tif,FALSE,25
13.816475,8.871962,smFISH,deepblink_132.tif,FALSE,25
13.268596,3.3308582,smFISH,deepblink_527.tif,FALSE,57
15.877823,7.5022945,smFISH,deepblink_267.tif,FALSE,14
14.207984,7.0339527,smFISH,deepblink_154.tif,FALSE,31
13.632141,7.9102664,smFISH,deepblink_30.tif,FALSE,31
13.372605,8.185185,smFISH,deepblink_333.tif,FALSE,30
13.683589,8.759038,smFISH,deepblink_465.tif,FALSE,28
13.947471,7.5582666,smFISH,deepblink_570.tif,FALSE,27
12.79531,7.3115005,smFISH,deepblink_348.tif,FALSE,61
13.719876,8.359507,smFISH,deepblink_173.tif,FALSE,32
13.379522,8.157409,smFISH,deepblink_544.tif,FALSE,42
13.855387,7.1168222,smFISH,deepblink_571.tif,FALSE,14
14.57093,8.273732,smFISH,deepblink_303.tif,FALSE,14
14.8706255,8.690405,smFISH,deepblink_550.tif,FALSE,7
15.838095,8.246062,smFISH,deepblink_51.tif,FALSE,9
16.640167,9.555411,smFISH,deepblink_6.tif,FALSE,5
14.15645,6.991666,smFISH,deepblink_422.tif,FALSE,24
12.587337,4.9575377,smFISH,deepblink_58.tif,FALSE,83
15.19628,6.6843057,smFISH,deepblink_632.tif,FALSE,9
15.306864,8.986182,smFISH,deepblink_568.tif,FALSE,12
13.554738,8.447275,smFISH,deepblink_317.tif,FALSE,33
12.606134,6.718488,smFISH,deepblink_410.tif,FALSE,88
12.262199,7.8522253,smFISH,deepblink_234.tif,FALSE,66
13.104966,9.009745,smFISH,deepblink_488.tif,FALSE,62
12.976205,4.571186,smFISH,deepblink_358.tif,FALSE,59
12.373167,-2.2736692,smFISH,deepblink_262.tif,FALSE,120
15.59724,7.1694493,smFISH,deepblink_167.tif,FALSE,6
16.027504,9.19865,smFISH,deepblink_482.tif,FALSE,13
12.160371,7.37803,smFISH,deepblink_464.tif,FALSE,102
15.36471,8.180915,smFISH,deepblink_179.tif,FALSE,21
13.57507,8.225639,smFISH,deepblink_341.tif,FALSE,61
14.328484,8.087807,smFISH,deepblink_152.tif,FALSE,27
16.78543,8.600012,smFISH,deepblink_579.tif,FALSE,4
13.74721,4.205515,smFISH,deepblink_299.tif,FALSE,14
16.302435,7.579793,smFISH,deepblink_344.tif,FALSE,1
13.099246,4.0859838,smFISH,deepblink_271.tif,FALSE,44
13.98515,9.575477,smFISH,deepblink_250.tif,FALSE,35
12.9033785,3.8356915,smFISH,deepblink_125.tif,FALSE,81
16.975182,9.187166,smFISH,deepblink_585.tif,FALSE,4
12.70878,7.153781,smFISH,deepblink_631.tif,FALSE,41
15.91765,9.897257,smFISH,deepblink_25.tif,FALSE,20
13.288433,9.256353,smFISH,deepblink_322.tif,FALSE,55
13.557621,7.105989,smFISH,deepblink_641.tif,FALSE,46
14.804387,6.464525,smFISH,deepblink_421.tif,FALSE,24
15.721893,7.6192307,smFISH,deepblink_213.tif,FALSE,5
14.042309,6.252215,smFISH,deepblink_215.tif,FALSE,17
13.958043,5.059541,smFISH,deepblink_435.tif,FALSE,11
13.416886,5.3075457,smFISH,deepblink_607.tif,FALSE,23
15.767703,9.129136,smFISH,deepblink_476.tif,FALSE,16
13.678141,4.1290445,smFISH,deepblink_231.tif,FALSE,11
12.875369,6.795865,smFISH,deepblink_47.tif,FALSE,76
15.139918,8.409631,smFISH,deepblink_629.tif,FALSE,19
12.792718,4.3815837,smFISH,deepblink_221.tif,FALSE,76
12.4701185,8.098469,smFISH,deepblink_216.tif,FALSE,79
12.579579,5.0351725,smFISH,deepblink_350.tif,FALSE,101
13.748235,9.292109,smFISH,deepblink_92.tif,FALSE,61
15.755165,9.334021,smFISH,deepblink_466.tif,FALSE,6
14.3211355,5.7130523,smFISH,deepblink_532.tif,FALSE,8
12.164559,5.5822515,smFISH,deepblink_473.tif,FALSE,91
13.084465,5.1221037,smFISH,deepblink_567.tif,FALSE,42
13.150985,5.395738,smFISH,deepblink_203.tif,FALSE,12
15.621544,8.705004,smFISH,deepblink_557.tif,FALSE,10
14.479308,8.237388,smFISH,deepblink_471.tif,FALSE,10
13.334386,3.564814,smFISH,deepblink_68.tif,FALSE,47
16.542027,9.551379,smFISH,deepblink_411.tif,FALSE,6
16.057833,7.8085732,smFISH,deepblink_597.tif,FALSE,10
13.597425,7.463298,smFISH,deepblink_431.tif,FALSE,71
15.535944,9.561991,smFISH,deepblink_273.tif,FALSE,9
16.44394,9.443912,smFISH,deepblink_446.tif,FALSE,8
14.951383,10.0590925,smFISH,deepblink_5.tif,FALSE,18
16.594296,7.9175167,smFISH,deepblink_592.tif,FALSE,4
15.719054,8.021446,smFISH,deepblink_206.tif,FALSE,20
15.410089,7.615865,smFISH,deepblink_69.tif,FALSE,10
14.29288,7.3539786,smFISH,deepblink_60.tif,FALSE,3
14.970661,8.449909,smFISH,deepblink_199.tif,FALSE,9
16.174042,9.257892,smFISH,deepblink_290.tif,FALSE,9
13.743273,6.9952974,smFISH,deepblink_369.tif,FALSE,13
13.145853,9.244966,smFISH,deepblink_281.tif,FALSE,41
14.939383,9.391707,smFISH,deepblink_363.tif,FALSE,3
14.224952,9.605625,smFISH,deepblink_280.tif,FALSE,37
14.895135,8.365671,smFISH,deepblink_588.tif,FALSE,9
14.3052635,5.21358,smFISH,deepblink_136.tif,FALSE,3
14.113599,6.9532332,smFISH,deepblink_638.tif,FALSE,20
13.8448925,5.1496735,smFISH,deepblink_27.tif,FALSE,10
